order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-104792,2026-06-01,West,Surat,Wireless Earbuds Pro,Electronics,2,2927,5854,CUST-43592,Marketplace
UK-2026-101809,2026-03-20,South,Bengaluru,43-inch Smart TV,Electronics,1,27283,27283,CUST-25818,App
UK-2026-104948,2026-06-09,North,Noida,Power Bank 20000mAh,Electronics,1,1727,1727,CUST-85468,Website
UK-2026-102730,2026-04-14,North,Gurugram,43-inch Smart TV,Electronics,2,24864,49728,CUST-68233,App
UK-2026-102492,2026-04-30,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,2,2776,5552,CUST-72906,App
UK-2026-104078,2026-06-09,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,27771,27771,CUST-70221,App
UK-2026-102313,2026-04-09,North,Delhi,Face Wash Combo,Beauty,1,433,433,CUST-97828,Website
UK-2026-100377,2026-01-18,South,Hyderabad,Face Wash Combo,Beauty,3,438,1314,CUST-91296,App
UK-2026-101970,2026-03-14,West,Ahmedabad,Silk Saree,Fashion,2,3611,7222,CUST-63782,Marketplace
UK-2026-100834,07/02/2026,South,Chennai,Leather Wallet,Fashion,1,915,915,CUST-37891,Website
UK-2026-102231,2026-03-04,West,Pune,Face Wash Combo,Beauty,1,439,439,CUST-21802,Website
UK-2026-102738,2026-04-14,West,Pune,43-inch Smart TV,Electronics,1,26865,26865,CUST-86217,Marketplace
UK-2026-101434,2026-02-16,West,Ahmedabad,Silk Saree,Fashion,1,3519,3519,CUST-22534,App
UK-2026-102739,2026-04-20,West,Pune,Robot Vacuum R7,Home & Kitchen,2,19461,38922,CUST-89730,Marketplace
UK-2026-104720,2026-06-07,West,Surat,Mixer Grinder 750W,Home & Kitchen,1,3231,3231,CUST-14740,Marketplace
UK-2026-100379,2026-01-20,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,2,3189,6378,CUST-70189,App
UK-2026-104379,2026-06-20,North,Delhi,Running Sneakers,Fashion,1,2776,2776,CUST-72014,Website
UK-2026-100137,2026-01-04,South,Chennai,Foldable Treadmill T2,Sports,2,25981,51962,CUST-66074,Marketplace
UK-2026-102087,2026-03-25,South,Bengaluru,Foldable Treadmill T2,Sports,3,25727,77181,CUST-54681,Website
UK-2026-103997,2026-05-08,Central,Raipur,Power Bank 20000mAh,Electronics,1,1879,1879,CUST-45342,App
UK-2026-100742,2026-02-23,North,Chandigarh,Bluetooth Speaker Mini,Electronics,1,1490,1490,CUST-17413,Marketplace
UK-2026-100041,2026-01-31,South,Hyderabad,Ionic Hair Dryer,Beauty,1,1917,1917,CUST-80009,Website
UK-2026-101651,08/03/2026,East,Kolkata,Dinner Set 24pc,Home & Kitchen,1,2404,2404,CUST-77544,Marketplace
UK-2026-103209,2026-05-01,West,Pune,Adjustable Dumbbells 15kg,Sports,1,5107,5107,CUST-51567,App
UK-2026-103019,2026-04-04,South,Hyderabad,Formal Shirt,Fashion,1,1097,1097,CUST-25530,Website
UK-2026-104221,2026-06-27,East,Patna,Power Bank 20000mAh,Electronics,1,1764,1764,CUST-69392,Website
UK-2026-100282,2026-01-03,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,,3197,3197,CUST-13212,Website
UK-2026-100617,2026-01-02,West,Mumbai,Wireless Earbuds Pro,Electronics,3,3031,9093,CUST-20902,Marketplace
UK-2026-104608,2026-06-24,North,Chandigarh,Modern Wall Clock,Home & Kitchen,1,832,832,CUST-17012,App
UK-2026-104345,2026-06-10,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,8693,8693,CUST-99802,Marketplace
UK-2026-101985,2026-03-18,North,Noida,Mixer Grinder 750W,Home & Kitchen,1,3417,3417,CUST-74594,Website
UK-2026-100299,2026-01-22,East,Patna,Robot Vacuum R7,Home & Kitchen,2,19851,39702,CUST-95966,Marketplace
UK-2026-100304,2026-01-24,North,Gurugram,Noise-Cancelling Headphones,Electronics,1,9229,9229,CUST-37348,Marketplace
UK-2026-101664,2026-03-05,South,Hyderabad,Sunscreen SPF50,Beauty,1,571,571,CUST-56789,App
UK-2026-103279,2026-05-06,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,1,1467,1467,CUST-78207,Website
UK-2026-102109,2026-03-30,North,Noida,Modern Wall Clock,Home & Kitchen,1,800,800,CUST-28123,App
UK-2026-101490,2026-03-23,Central,Raipur,Smart Watch X2,Electronics,1,4528,4528,CUST-21625,Marketplace
UK-2026-100261,2026-01-23,North,Delhi,Power Bank 20000mAh,Electronics,1,1790,1790,CUST-99706,Website
UK-2026-103355,2026-05-09,West,Pune,Ultrabook Air 14,Electronics,2,28951,57902,CUST-49801,Website
UK-2026-101782,2026-03-30,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,2,2924,5848,CUST-92690,Marketplace
UK-2026-101722,2026-03-14,North,Gurugram,Cycling Helmet,Sports,1,1532,1532,CUST-63964,Website
UK-2026-102818,2026-04-09,West,Ahmedabad,Sunscreen SPF50,Beauty,1,540,540,CUST-16382,App
UK-2026-101653,2026-03-12,Central,Raipur,Dinner Set 24pc,Home & Kitchen,1,2416,2416,CUST-81804,Marketplace
UK-2026-104917,2026-06-12,North,Chandigarh,Running Sneakers,Fashion,1,2670,2670,CUST-45342,Website
UK-2026-103481,2026-05-10,South,Bengaluru,Cotton Kurta Set,Fashion,1,1312,1312,CUST-83872,App
UK-2026-101177,2026-02-18,South,Cochin,Badminton Racket Set,Sports,1,2426,2426,CUST-49005,App
UK-2026-102806,2026-04-03,South,Chennai,Ethnic Dupatta,Fashion,2,478,956,CUST-96603,App
UK-2026-103670,2026-05-19,West,Mumbai,Dinner Set 24pc,Home & Kitchen,1,2446,2446,CUST-67893,Marketplace
UK-2026-104565,2026-06-07,North,Noida,Air Fryer 5L,Home & Kitchen,1,5553,5553,CUST-94028,Marketplace
UK-2026-100364,2026-01-20,South,Chennai,Noise-Cancelling Headphones,Electronics,1,9239,9239,CUST-93134,Website
UK-2026-100864,2026-02-02,West,Ahmedabad,Air Fryer 5L,Home & Kitchen,2,5307,10614,CUST-77895,App
UK-2026-101763,2026-03-11,East,Kolkata,Cotton Bedsheet Set,Home & Kitchen,1,1466,1466,CUST-53416,App
UK-2026-102038,2026-03-20,West,Surat,Denim Jacket,Fashion,1,2118,2118,CUST-97770,App
UK-2026-104687,2026-06-03,North,Delhi,Mirrorless Camera Lite,Electronics,3,28651,85953,CUST-62592,Marketplace
UK-2026-100011,2026-01-20,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1381,1381,CUST-18233,Website
UK-2026-102627,2026-04-03,North,Chandigarh,Smart Watch X2,Electronics,1,4431,4431,CUST-94230,Website
UK-2026-101687,2026-03-30,South,Hyderabad,Ethnic Dupatta,Fashion,2,522,1044,CUST-91311,App
UK-2026-103302,2026-05-21,East,Kolkata,Mirrorless Camera Lite,Electronics,1,28174,28174,CUST-57721,App
UK-2026-100082,2026-01-31,East,Patna,Ultrabook Air 14,Electronics,1,30584,30584,CUST-48044,Website
UK-2026-100091,2026-01-17,North,Delhi,Yoga Mat Pro,Sports,1,1185,1185,CUST-65784,Website
UK-2026-104630,2026-06-12,Central,Indore,Ultrabook Air 14,Electronics,1,31122,31122,CUST-38287,Marketplace
UK-2026-100306,2026-01-30,North,Delhi,Vitamin C Serum,Beauty,1,694,694,CUST-77376,App
UK-2026-100685,2026-01-18,West,Surat,Foldable Treadmill T2,Sports,1,24401,24401,CUST-87173,App
UK-2026-102848,2026-04-10,West,Pune,Smart Watch X2,Electronics,1,4688,4688,CUST-28712,App
UK-2026-100142,2026-01-01,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9113,9113,CUST-55726,Website
UK-2026-103710,2026-05-21,East,Bhubaneswar,Slim Fit Jeans,Fashion,1,1595,1595,CUST-51606,Marketplace
UK-2026-103396,2026-05-05,Central,Indore,Silk Saree,Fashion,1,3650,3650,CUST-10755,Website
UK-2026-104516,2026-06-20,East,Bhubaneswar,Ultrabook Air 14,Electronics,3,28868,86604,CUST-24219,Website
UK-2026-104743,2026-06-05,West,Ahmedabad,43-inch Smart TV,Electronics,3,26973,80919,CUST-14229,App
UK-2026-101406,2026-02-19,West,Surat,Denim Jacket,Fashion,1,2279,2279,CUST-42416,App
UK-2026-102444,2026-04-24,Central,Raipur,Mirrorless Camera Lite,Electronics,2,28634,57268,CUST-81308,Website
UK-2026-100269,2026-01-01,West,Ahmedabad,Formal Shirt,Fashion,1,1139,1139,CUST-37598,App
UK-2026-101757,2026-03-09,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1486,1486,CUST-53897,Website
UK-2026-104440,2026-06-04,South,Kochi,Sunscreen SPF50,Beauty,1,540,540,CUST-96506,Marketplace
UK-2026-100092,2026-01-13,North,Delhi,Robot Vacuum R7,Home & Kitchen,1,18645,18645,CUST-71245,Website
UK-2026-100503,2026-01-31,Central,Indore,Power Bank 20000mAh,Electronics,1,1724,1724,CUST-79508,App
UK-2026-104657,2026-06-24,East,Kolkata,Makeup Brush Set,Beauty,2,1356,2712,CUST-36268,App
UK-2026-104893,2026-06-26,West,Surat,Cycling Helmet,Sports,1,1677,1677,CUST-67983,App
UK-2026-102687,2026-04-06,North,Delhi,Makeup Brush Set,Beauty,1,1237,1237,CUST-23450,Website
UK-2026-100824,2026-02-16,East,Kolkata,Ethnic Dupatta,Fashion,1,511,511,CUST-80289,App
UK-2026-101342,"Feb 11, 2026",East,Bhubaneswar,Cricket Bat English Willow,Sports,1,8815,8815,CUST-91311,App
UK-2026-100909,2026-02-14,North,Noida,Smart Watch X2,Electronics,2,4316,8632,CUST-53448,App
UK-2026-102346,2026-04-06,West,Surat,Ionic Hair Dryer,Beauty,1,1901,1901,CUST-15582,App
UK-2026-102059,2026-03-17,West,Pune,Foldable Treadmill T2,Sports,1,25920,25920,CUST-48858,App
UK-2026-100766,2026-02-05,Central,Raipur,Gym Gloves,Sports,1,515,515,CUST-74789,Website
UK-2026-102751,2026-04-20,Central,Raipur,Denim Jacket,Fashion,1,2271,2271,CUST-82054,App
UK-2026-101146,2026-02-25,West,Surat,Formal Shirt,Fashion,1,1052,1052,CUST-70465,Website
UK-2026-101131,2026-02-05,Central,Raipur,Vitamin C Serum,Beauty,1,686,686.00,CUST-25333,App
UK-2026-103343,2026-05-13,South,Bengaluru,Wireless Earbuds Pro,Electronics,1,3034,3034,CUST-86193,App
UK-2026-103489,2026-05-28,North,Gurugram,Badminton Racket Set,Sports,4,2445,9780,CUST-84861,App
UK-2026-102070,2026-03-25,North,Noida,Cotton Bedsheet Set,Home & Kitchen,2,1370,2740,CUST-59466,App
UK-2026-100423,2026-01-30,Central,Nagpur,Wireless Earbuds Pro,Electronics,1,2906,2906,CUST-25983,App
UK-2026-101470,2026-03-24,Central,Indore,Cotton Bedsheet Set,Home & Kitchen,2,1464,2928,CUST-70966,Marketplace
UK-2026-102548,2026-04-01,North,Delhi,Gym Gloves,Sports,1,502,502,CUST-52015,Website
UK-2026-104347,2026-06-10,West,Pune,Silk Saree,Fashion,4,3582,14328,CUST-71544,Website
UK-2026-102424,2026-04-04,South,Chennai,Ethnic Dupatta,Fashion,1,516,516,CUST-67670,App
UK-2026-104770,2026-06-01,East,Kolkata,Formal Shirt,Fashion,1,1106,1106,CUST-87808,Website
UK-2026-102472,2026-04-05,South,Hyderabad,Power Bank 20000mAh,Electronics,1,1851,1851,CUST-19149,App
UK-2026-100323,2026-01-11,North,Gurugram,Mirrorless Camera Lite,Electronics,1,29155,29155,CUST-50546,Website
UK-2026-101407,2026-02-25,North,New Delhi,Robot Vacuum R7,Home & Kitchen,1,19638,19638,CUST-74047,Website
UK-2026-104348,2026-06-17,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,2780,2780,CUST-86076,Marketplace
UK-2026-100009,2026-01-08,Central,Nagpur,Modern Wall Clock,Home & Kitchen,1,828,828,CUST-35276,Marketplace
UK-2026-101573,2026-03-29,South,Bengaluru,Eau de Parfum 100ml,Beauty,1,2023,2023,CUST-48424,App
UK-2026-103022,2026-04-03,West,Pune,Denim Jacket,Fashion,2,2208,4416,CUST-58852,Website
UK-2026-102067,2026-03-25,North,Noida,Robot Vacuum R7,Home & Kitchen,2,19491,38982,CUST-85468,App
UK-2026-101057,2026-02-11,South,Kochi,Formal Shirt,Fashion,1,1102,1102,CUST-66074,Website
UK-2026-102260,2026-04-16,,Indore,Yoga Mat Pro,Sports,1,1241,1241,CUST-43744,Website
UK-2026-101088,2026-02-20,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,1,1345,1345,CUST-26285,App
UK-2026-102797,2026-04-03,South,Bengaluru,Silk Saree,Fashion,1,3606,3606,CUST-81308,Marketplace
UK-2026-103761,2026-05-12,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,2,1408,2816,CUST-13796,App
UK-2026-100313,2026-01-13,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2855,2855,CUST-27466,Website
UK-2026-101930,2026-03-16,West,Ahmedabad,Modern Wall Clock,Home & Kitchen,1,812,812,CUST-82895,Website
UK-2026-101105,16-02-26,East,Bhubaneswar,Running Sneakers,Fashion,1,2701,2701,CUST-45332,Website
UK-2026-103086,2026-04-24,South,Chennai,Cotton Kurta Set,Fashion,3,1355,4065,CUST-59611,Website
UK-2026-100514,2026-01-27,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1124,1124,CUST-30051,App
UK-2026-101576,2026-03-30,West,Pune,Vitamin C Serum,Beauty,1,723,723,CUST-23982,App
UK-2026-101163,2026-02-08,South,Kochi,Modern Wall Clock,Home & Kitchen,1,792,792,CUST-42937,Marketplace
UK-2026-102431,2026-04-12,West,Surat,Mirrorless Camera Lite,Electronics,-2,29646,29646,CUST-63969,Website
UK-2026-100450,2026-01-01,West,Mumbai,Wireless Earbuds Pro,Electronics,2,3030,6060,CUST-86717,App
UK-2026-103337,2026-05-04,West,Pune,Smart Watch X2,Electronics,1,4598,4598,CUST-85101,App
UK-2026-100095,2026-01-11,Central,Indore,Power Bank 20000mAh,Electronics,1,1734,,CUST-11204,App
UK-2026-100507,20/01/2026,North,Delhi,Formal Shirt,Fashion,1,1141,1141,CUST-80838,App
UK-2026-100634,2026-01-10,South,Bengaluru,Noise-Cancelling Headphones,Electronics,2,8824,17648,CUST-43186,Marketplace
UK-2026-103901,2026-05-31,South,Kochi,Running Sneakers,Fashion,1,2763,2763,CUST-90171,App
UK-2026-102203,2026-03-21,Central,Nagpur,Ultrabook Air 14,Electronics,1,29042,29042,CUST-14642,Website
UK-2026-104204,2026-06-09,East,Kolkata,Slim Fit Jeans,Fashion,2,1559,3118,CUST-63963,App
UK-2026-103129,2026-05-05,West,Surat,Ethnic Dupatta,Fashion,4,507,2028,CUST-70966,Website
UK-2026-104382,2026-06-06,South,Chennai,Running Sneakers,Fashion,1,2847,2847,CUST-98349,App
UK-2026-101583,2026-03-16,West,Mumbai,Air Fryer 5L,Home & Kitchen,1,5647,5647,CUST-21192,App
UK-2026-102861,2026-04-19,West,Ahmedabad,Modern Wall Clock,Home & Kitchen,4,769,3076,CUST-16782,App
UK-2026-100333,2026-01-16,South,Chennai,Power Bank 20000mAh,Electronics,1,1727,1727,CUST-99597,App
UK-2026-101571,2026-03-16,North,Noida,Air Fryer 5L,Home & Kitchen,2,5702,11404,CUST-10832,App
UK-2026-102747,2026-04-13,North,Delhi,Slim Fit Jeans,Fashion,1,1542,1542,CUST-97128,Website
UK-2026-102716,2026-04-17,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,2,1403,2806,CUST-28643,App
UK-2026-103351,2026-05-16,North,Delhi,Gym Gloves,Sports,1,498,498,CUST-60821,Website
UK-2026-102929,2026-04-05,Central,Indore,COTTON BEDSHEET SET,Home & Kitchen,1,1371,1371,CUST-59770,Website
UK-2026-100504,2026-01-27,South,Chennai,Modern Wall Clock,Home & Kitchen,1,786,786,CUST-98349,Website
UK-2026-102246,2026-04-07,South,Hyderabad,Formal Shirt,Fashion,1,1108,1108,CUST-10283,App
UK-2026-101260,2026-02-19,East,Bhubaneswar,Gym Gloves,Sports,1,515,515.00,CUST-39123,App
UK-2026-103058,2026-04-28,North,Delhi,Running Sneakers,Fashion,1,2771,2771,CUST-53994,Website
UK-2026-102834,2026-04-25,North,Delhi,Badminton Racket Set,Sports,1,2527,2527,CUST-18624,Website
UK-2026-103381,2026-05-29,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,8958,8958,CUST-85124,App
UK-2026-104918,2026-06-26,North,Noida,Electric Kettle 1.5L,Home & Kitchen,1,1066,"₹1,066",CUST-27451,Marketplace
UK-2026-100731,2026-02-03,South,Kochi,Formal Shirt,Fashion,1,1117,1117,CUST-55498,App
UK-2026-100202,2026-01-04,West,Pune,Eau de Parfum 100ml,Beauty,4,2067,8268,CUST-48782,App
UK-2026-102560,2026-04-14,South,Hyderabad,Mirrorless Camera Lite,Electronics,4,29902,119608,CUST-36350,Marketplace
UK-2026-103629,2026-05-22,West,Surat,Ethnic Dupatta,Fashion,2,478,956,CUST-14721,App
UK-2026-103609,2026-05-15,South,Kochi,Bluetooth Speaker Mini,Electronics,1,1424,1424,CUST-32705,Website
UK-2026-103969,2026-05-03,Central,Raipur,Matte Lipstick Set,Beauty,1,870,870,CUST-66078,App
UK-2026-101124,2026-02-23,South,Chennai,Ionic Hair Dryer,Beauty,1,1865,1865,CUST-28423,Website
UK-2026-100790,2026-02-10,South,Kochi,Dinner Set 24pc,Home & Kitchen,1,2489,2489,CUST-74657,Website
UK-2026-104066,2026-06-12,East,Bhubaneswar,Smart Watch X2,Electronics,1,4669,4669,CUST-93093,App
UK-2026-101174,2026-02-16,North,Noida,Power Bank 20000mAh,Electronics,1,1717,1717,CUST-67983,Website
UK-2026-104964,2026-06-26,South,Hyderabad,WIRELESS EARBUDS PRO,Electronics,1,2980,2980,CUST-93263,Marketplace
UK-2026-102271,2026-04-05,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,1,3186,3186,CUST-98908,App
UK-2026-103651,2026-05-12,East,Bhubaneswar,Cricket Bat English Willow,Sports,1,8621,8621,CUST-68493,Website
UK-2026-102401,28-04-26,West,Surat,Ultrabook Air 14,Electronics,1,29753,29753,CUST-43947,App
UK-2026-101972,2026-03-25,South,Kochi,Air Fryer 5L,Home & Kitchen,2,5659,11318,CUST-46778,App
UK-2026-102968,2026-04-09,Central,Raipur,Adjustable Dumbbells 15kg,Sports,1,5030,5030,CUST-45235,Website
UK-2026-102478,2026-04-17,North,Chandigarh,Ionic Hair Dryer,Beauty,1,1811,1811,CUST-26737,Website
UK-2026-101927,2026-03-18,South,Kochi,Mirrorless Camera Lite,Electronics,1,28204,"₹28,204",CUST-90801,App
UK-2026-102014,2026-03-28,South,Cochin,Face Wash Combo,Beauty,1,447,447,CUST-66504,App
UK-2026-101062,2026-02-14,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,1,3016,3016,CUST-23531,Marketplace
UK-2026-103230,2026-05-11,East,Patna,Modern Wall Clock,Home & Kitchen,3,791,2373,CUST-24898,App
UK-2026-103476,2026-05-11,North,Delhi,Foldable Treadmill T2,Sports,2,25298,50596,CUST-55704,Marketplace
UK-2026-102859,2026-04-29,South,Hyderabad,Modern Wall Clock,Home & Kitchen,1,824,824,CUST-67907,App
UK-2026-103269,2026-05-03,West,Mumbai,Non-Stick Cookware Set,Home & Kitchen,1,2954,2954,CUST-27451,Website
UK-2026-103860,2026-05-08,South,Bengaluru,Electric Kettle 1.5L,Home & Kitchen,1,1057,1057,CUST-96087,Website
UK-2026-103091,2026-05-11,West,Ahmedabad,Makeup Brush Set,Beauty,2,1266,2532,CUST-78581,Marketplace
UK-2026-102149,2026-03-31,West,Pune,Matte Lipstick Set,Beauty,1,896,896,CUST-46882,App
UK-2026-101850,2026-03-05,West,Surat,Eau de Parfum 100ml,Beauty,2,1922,3844,CUST-27086,Marketplace
UK-2026-104192,2026-06-07,East,Calcutta,43-inch Smart TV,Electronics,1,26022,26022,CUST-78267,Website
UK-2026-103893,2026-05-21,East,Kolkata,Makeup Brush Set,Beauty,1,1312,1312,CUST-11197,Website
UK-2026-104870,2026-06-10,North,Delhi,Matte Lipstick Set,Beauty,1,918,918,CUST-63372,Marketplace
UK-2026-104987,2026-06-12,Central,Bhopal,Beard Grooming Kit,Beauty,2,982,1964,CUST-38377,Website
UK-2026-101234,2026-02-02,West,Pune,Non-Stick Cookware Set,Home & Kitchen,1,2806,2806,CUST-83962,App
UK-2026-104826,2026-06-22,West,Pune,Ultrabook Air 14,Electronics,1,28766,28766,CUST-21679,App
UK-2026-104184,2026-06-01,Central,Indore,Cotton Bedsheet Set,Home & Kitchen,2,1444,2888,CUST-72698,Website
UK-2026-100891,2026-02-23,South,Hyderabad,Silk Saree,Fashion,1,3349,3349,CUST-35276,App
UK-2026-101494,2026-03-28,South,Hyderabad,Cotton Kurta Set,Fashion,1,1315,1315,CUST-71061,App
UK-2026-100378,09-01-26,Central,Bhopal,Cricket Bat English Willow,Sports,2,9229,18458,CUST-19259,Website
UK-2026-100437,2026-01-23,South,Bengaluru,Denim Jacket,Fashion,2,2095,4190,CUST-31713,App
UK-2026-102072,2026-03-25,South,Hyderabad,Eau de Parfum 100ml,Beauty,2,1992,3984,CUST-58328,App
UK-2026-103967,2026-05-23,South,Kochi,Denim Jacket,Fashion,1,2123,2123,CUST-84752,App
UK-2026-100516,2026-01-14,South,Chennai,Ethnic Dupatta,Fashion,1,514,514,CUST-30205,Website
UK-2026-104346,2026-06-29,East,Bhubaneswar,Smart Watch X2,Electronics,2,4631,9262,CUST-45239,App
UK-2026-100326,2026-01-05,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,2900,2900,CUST-53416,App
UK-2026-100943,2026-02-23,North,Noida,Cricket Bat English Willow,Sports,1,8814,,CUST-84152,Website
UK-2026-104653,2026-06-19,South,Bengaluru,Football Size 5,Sports,1,882,882,CUST-76002,Website
UK-2026-103927,2026-05-26,East,Bhubaneswar,Running Sneakers,Fashion,2,2821,5642,CUST-79981,Marketplace
UK-2026-102710,2026-04-11,South,Bengaluru,Cotton Bedsheet Set,Home & Kitchen,1,1351,1351,CUST-48243,App
UK-2026-103667,"May 28, 2026",South,Chennai,Denim Jacket,Fashion,1,2090,2090,CUST-32995,App
UK-2026-104692,2026-06-27,South,Chennai,Smart Watch X2,Electronics,1,4374,4374,CUST-50421,App
UK-2026-104401,2026-06-01,North,Noida,Vitamin C Serum,Beauty,1,702,702,CUST-20902,Marketplace
UK-2026-101063,27/02/2026,South,Kochi,Ionic Hair Dryer,Beauty,3,1830,5490,CUST-46113,App
UK-2026-101467,2026-03-04,North,Gurugram,Badminton Racket Set,Sports,1,2477,2477,CUST-88452,App
UK-2026-103526,2026-05-26,South,Chennai,Dinner Set 24pc,Home & Kitchen,1,2405,2405,CUST-95095,Marketplace
UK-2026-103784,2026-05-14,West,Pune,Ultrabook Air 14,Electronics,1,29093,29093,CUST-78815,App
UK-2026-102235,2026-03-26,South,Bengaluru,Electric Kettle 1.5L,Home & Kitchen,1,1108,1108,CUST-42370,Marketplace
UK-2026-104407,2026-06-22,North,Delhi,Non-Stick Cookware Set,Home & Kitchen,1,2876,2876,CUST-95287,App
UK-2026-104016,2026-05-18,Central,Indore,Ultrabook Air 14,Electronics,1,29891,29891,CUST-99706,Marketplace
UK-2026-103766,2026-05-01,South,Hyderabad,Ethnic Dupatta,Fashion,1,512,512,CUST-79205,App
UK-2026-104711,2026-06-16,North,Chandigarh,Sunscreen SPF50,Beauty,1,525,525,CUST-42551,Marketplace
UK-2026-100565,2026-01-12,Central,Nagpur,Mixer Grinder 750W,Home & Kitchen,1,3375,3375,CUST-17855,Website
UK-2026-103224,2026-05-29,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1435,1435,CUST-34468,App
UK-2026-103989,2026-05-17,East,Patna,Non-Stick Cookware Set,Home & Kitchen,1,2894,2894,CUST-10369,App
UK-2026-104331,2026-06-18,East,Guwahati,Cotton Kurta Set,Fashion,4,1246,4984,CUST-99358,Website
UK-2026-101620,2026-03-09,South,Chennai,Formal Shirt,Fashion,0,1083,1083,CUST-18770,Website
UK-2026-103180,2026-05-19,East,Patna,Modern Wall Clock,Home & Kitchen,-2,784,784,CUST-83045,Website
UK-2026-100809,2026-02-18,West,Surat,43-inch Smart TV,Electronics,1,26397,"₹26,397",CUST-23768,Website
UK-2026-100547,2026-01-06,East,Kolkata,Dinner Set 24pc,Home & Kitchen,1,2456,2456,CUST-93093,Marketplace
UK-2026-101141,2026-02-28,East,Bhubaneswar,Formal Shirt,Fashion,2,1138,2276,CUST-83419,Website
UK-2026-104719,2026-06-03,North,Chandigarh,Bluetooth Speaker Mini,Electronics,-2,1466,2932,CUST-90247,App
UK-2026-103827,2026-05-08,North,Chandigarh,Ionic Hair Dryer,Beauty,1,1821,1821,CUST-39787,Marketplace
UK-2026-100076,2026-01-09,East,Kolkata,43-inch Smart TV,Electronics,1,25479,25479,CUST-84015,App
UK-2026-101831,2026-03-12,East,Patna,Air Fryer 5L,Home & Kitchen,2,5606,11212,CUST-99706,Website
UK-2026-100257,2026-01-16,North,Delhi,Robot Vacuum R7,Home & Kitchen,1,18946,18946,CUST-43744,Website
UK-2026-104021,2026-06-20,East,Patna,Leather Wallet,Fashion,2,868,1736,CUST-76022,Website
UK-2026-100713,2026-01-30,North,Gurugram,Foldable Treadmill T2,Sports,2,25237,50474,CUST-39468,App
